Anio,Cveestado,Nomestado,Cveddr,Nomddr,Cvempio,Nommunicipio,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado,Año,Mes,Fecha_Pub_DOF,Clave ciudad,Nombre ciudad,División,Grupo,Clase,Subclase,Clave genérico,Genérico,Consecutivo,Especificación,Precio promedio,Cantidad,Unidad,Estatus
2015,21,Puebla,117,Tecamachalco,131,San Juan Atzompa,4,Bovino,6,Leche,5.567,0,5.48,30.532,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,12,"BORDEN, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15.23,1,LT,
2015,21,Puebla,117,Tecamachalco,131,San Juan Atzompa,6,Caprino,6,Leche,6.015,0,4.5,27.065,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,13,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15,1,LT,
2015,21,Puebla,117,Tecamachalco,144,San Salvador Huixcolotla,4,Bovino,6,Leche,454.85,0,4.99,2268.341,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,14,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",16,1,LT,
2015,21,Puebla,117,Tecamachalco,144,San Salvador Huixcolotla,6,Caprino,6,Leche,0.752,0,6.81,5.119,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,15,"ALPURA 2000, ULTRAPASTEURIZADA, SEMI, BOTE DE 1 LT",16,1,LT,
2015,21,Puebla,117,Tecamachalco,146,Santa Catarina Tlaltempan,4,Bovino,6,Leche,5.766,0,5.48,31.616,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,10,"ALPURA, PASTEURIZADA, CLASICA, ENTERA, BOTE DE 1 LT",15,1,LT,
2015,21,Puebla,117,Tecamachalco,146,Santa Catarina Tlaltempan,6,Caprino,6,Leche,2.214,0,4.5,9.964,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,11,"LALA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15.5,1,LT,
2015,21,Puebla,117,Tecamachalco,147,Santa Inés Ahuatempan,4,Bovino,6,Leche,24.518,0,5.48,134.452,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,12,"BORDEN, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15.23,1,LT,
2015,21,Puebla,117,Tecamachalco,147,Santa Inés Ahuatempan,6,Caprino,6,Leche,22.77,0,4.5,102.483,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,13,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15,1,LT,
2015,21,Puebla,117,Tecamachalco,151,Santo Tomás Hueyotlipan,4,Bovino,6,Leche,1624.38,0,4.96,8061.8,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,14,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",16,1,LT,
2015,21,Puebla,117,Tecamachalco,151,Santo Tomás Hueyotlipan,6,Caprino,6,Leche,3.977,0,6.78,26.955,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,15,"ALPURA 2000, ULTRAPASTEURIZADA, SEMI, BOTE DE 1 LT",16,1,LT,
2015,21,Puebla,117,Tecamachalco,154,Tecamachalco,4,Bovino,6,Leche,44615.069,0,4.79,213598.648,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,10,"ALPURA, PASTEURIZADA, CLASICA, ENTERA, BOTE DE 1 LT",15,1,LT,
2015,21,Puebla,117,Tecamachalco,154,Tecamachalco,6,Caprino,6,Leche,23.6,0,4.22,99.476,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,11,"LALA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15.5,1,LT,
2015,21,Puebla,117,Tecamachalco,161,Tepanco de López,4,Bovino,6,Leche,7569.932,0,4.7,35597.683,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,12,"BORDEN, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15.23,1,LT,
2015,21,Puebla,117,Tecamachalco,161,Tepanco de López,6,Caprino,6,Leche,48.353,0,4.22,203.896,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,13,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15,1,LT,
2015,21,Puebla,117,Tecamachalco,169,Tepexi de Rodríguez,4,Bovino,6,Leche,47.09,0,5.48,258.261,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,14,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",16,1,LT,
2015,21,Puebla,117,Tecamachalco,169,Tepexi de Rodríguez,6,Caprino,6,Leche,17.288,0,4.5,77.813,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,15,"ALPURA 2000, ULTRAPASTEURIZADA, SEMI, BOTE DE 1 LT",16,1,LT,
2015,21,Puebla,117,Tecamachalco,171,Tepeyahualco de Cuauhtémoc,4,Bovino,6,Leche,7099.799,0,4.47,31721.108,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,10,"ALPURA, PASTEURIZADA, CLASICA, ENTERA, BOTE DE 1 LT",15,1,LT,
2015,21,Puebla,117,Tecamachalco,171,Tepeyahualco de Cuauhtémoc,6,Caprino,6,Leche,60.016,0,4.22,253.078,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,11,"LALA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15.5,1,LT,
2015,21,Puebla,117,Tecamachalco,177,Tlacotepec de Benito Juárez,4,Bovino,6,Leche,12845.045,0,4.47,57450.522,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,12,"BORDEN, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15.23,1,LT,
2015,21,Puebla,117,Tecamachalco,177,Tlacotepec de Benito Juárez,6,Caprino,6,Leche,29.384,0,4.22,123.874,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,13,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15,1,LT,
2015,21,Puebla,117,Tecamachalco,182,Tlanepantla,4,Bovino,6,Leche,7068.46,0,4.69,33181.572,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,14,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",16,1,LT,
2015,21,Puebla,117,Tecamachalco,182,Tlanepantla,6,Caprino,6,Leche,1.122,0,4.2,4.71,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,15,"ALPURA 2000, ULTRAPASTEURIZADA, SEMI, BOTE DE 1 LT",16,1,LT,
2015,21,Puebla,117,Tecamachalco,189,Tochtepec,4,Bovino,6,Leche,43508.585,0,4.71,205100.195,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,10,"ALPURA, PASTEURIZADA, CLASICA, ENTERA, BOTE DE 1 LT",15,1,LT,
2015,21,Puebla,117,Tecamachalco,189,Tochtepec,6,Caprino,6,Leche,19.852,0,4.27,84.735,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,11,"LALA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15.5,1,LT,
2015,21,Puebla,117,Tecamachalco,203,Xochitlán Todos Santos,4,Bovino,6,Leche,714.096,0,4.16,2970.5,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,12,"BORDEN, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15.23,1,LT,
2015,21,Puebla,117,Tecamachalco,203,Xochitlán Todos Santos,6,Caprino,6,Leche,20.472,0,4.22,86.333,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,13,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15,1,LT,
2015,21,Puebla,117,Tecamachalco,205,Yehualtepec,4,Bovino,6,Leche,1006.004,0,4.26,4281.54,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,14,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",16,1,LT,
2015,21,Puebla,117,Tecamachalco,205,Yehualtepec,6,Caprino,6,Leche,6.508,0,4.22,27.439,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,15,"ALPURA 2000, ULTRAPASTEURIZADA, SEMI, BOTE DE 1 LT",16,1,LT,
2015,21,Puebla,117,Tecamachalco,206,Zacapala,4,Bovino,6,Leche,29.955,0,5.48,164.258,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,10,"ALPURA, PASTEURIZADA, CLASICA, ENTERA, BOTE DE 1 LT",15,1,LT,
2015,21,Puebla,117,Tecamachalco,206,Zacapala,6,Caprino,6,Leche,24.027,0,4.5,108.121,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,11,"LALA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15.5,1,LT,
2015,21,Puebla,118,Tehuacán,10,Ajalpan,4,Bovino,6,Leche,2309.614,0,6.47,14934.771,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,12,"BORDEN, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15.23,1,LT,
2015,21,Puebla,118,Tehuacán,13,Altepexi,4,Bovino,6,Leche,1128.01,0,6.22,7016.495,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,13,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15,1,LT,
2015,21,Puebla,118,Tehuacán,35,Coxcatlán,4,Bovino,6,Leche,648.98,0,6.48,4204.727,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,14,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",16,1,LT,
2015,21,Puebla,118,Tehuacán,149,Santiago Miahuatlán,4,Bovino,6,Leche,4690.464,0,5.09,23874.843,0,2015,1,20/02/2015 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,15,"ALPURA 2000, ULTRAPASTEURIZADA, SEMI, BOTE DE 1 LT",16,1,LT,
2015,21,Puebla,118,Tehuacán,156,Tehuacán,4,Bovino,6,Leche,14193.68,0,5.09,72170.003,0,2016,12,20/01/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,1,"SANTA CLARA, PASTEURIZADA, ENTERA, BOTE DE 1.89 LT",16.14,1,LT,
2016,21,Puebla,111,Huauchinango,8,Ahuazotepec,4,Bovino,6,Leche,806.661,0,5.4,4358.96,0,2016,12,20/01/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,2,"LALA, ULTRAPASTEURIZADA, DESLACTOSADA, BOTE DE 1 LT",17.9,1,LT,
2016,21,Puebla,111,Huauchinango,49,Chiconcuautla,4,Bovino,6,Leche,139.029,0,5.44,755.61,0,2016,12,20/01/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,3,"LECHE Y PAN, ULTRAPASTEURIZADA, 12 BOTES DE 1 LT",12.17,1,LT,
2016,21,Puebla,111,Huauchinango,57,Honey,4,Bovino,6,Leche,501.001,0,5.37,2690.1,0,2016,12,20/01/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,4,"PARMALAT, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15,1,LT,
2016,21,Puebla,111,Huauchinango,64,Francisco Z. Mena,4,Bovino,6,Leche,790.84,0,5.52,4364.81,0,2016,12,20/01/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,5,"LALA, PASTEURIZADA, ENTERA, BOTE DE 1.8 LT ( 1800 ML )",17.03,1,LT,
2016,21,Puebla,111,Huauchinango,68,Hermenegildo Galeana,4,Bovino,6,Leche,423.198,0,5.42,2294.67,0,2016,12,20/01/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,6,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",18,1,LT,
2016,21,Puebla,111,Huauchinango,71,Huauchinango,4,Bovino,6,Leche,447.056,0,5.4,2415.02,0,2016,12,20/01/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,7,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",16.63,1,LT,
2016,21,Puebla,111,Huauchinango,86,Jalpan,4,Bovino,6,Leche,285.916,0,5.51,1575.97,0,2016,12,20/01/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,8,"LALA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",18,1,LT,
2016,21,Puebla,111,Huauchinango,89,Jopala,4,Bovino,6,Leche,63.378,0,5.41,343.1,0,2016,12,20/01/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,9,"LALA, PASTEURIZADA, ENTERA, BOTE DE 1 LT",15.5,1,LT,
2016,21,Puebla,111,Huauchinango,91,Juan Galindo,4,Bovino,6,Leche,69.1,0,5.4,372.76,0,2016,12,20/01/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,10,"ALPURA, PASTEURIZADA, CLASICA, ENTERA, BOTE DE 1 LT",16,1,LT,
2016,21,Puebla,111,Huauchinango,100,Naupan,4,Bovino,6,Leche,141.728,0,5.4,765.64,0,2016,12,20/01/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,11,"LALA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15.1,1,LT,
2016,21,Puebla,111,Huauchinango,109,Pahuatlán,4,Bovino,6,Leche,101.94,0,5.4,550.49,0,2016,12,20/01/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,12,"BORDEN, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",17.06,1,LT,
2016,21,Puebla,111,Huauchinango,111,Pantepec,4,Bovino,6,Leche,447.887,0,5.48,2453.49,0,2016,12,20/01/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,13,"ALPURA, ULTRAPASTEURIZADA, 2000, ENTERA, BOTE DE 1 LT",18,1,LT,
2016,21,Puebla,111,Huauchinango,123,San Felipe Tepatlán,4,Bovino,6,Leche,100.15,0,5.4,541.2,0,2016,12,20/01/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,14,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",17,1,LT,
2016,21,Puebla,111,Huauchinango,178,Tlacuilotepec,4,Bovino,6,Leche,239.579,0,5.42,1298.1,0,2016,12,20/01/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,15,"ALPURA, ULTRAPASTEURIZADA, 2000, SEMI, BOTE DE 1 LT",17.5,1,LT,
2016,21,Puebla,111,Huauchinango,183,Tlaola,4,Bovino,6,Leche,201.863,0,5.43,1095.56,0,2016,11,19/12/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,1,"SANTA CLARA, PASTEURIZADA, ENTERA, BOTE DE 1.89 LT",16.14,1,LT,
2016,21,Puebla,111,Huauchinango,184,Tlapacoya,4,Bovino,6,Leche,240.52,0,5.41,1300.29,0,2016,11,19/12/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,2,"LALA, ULTRAPASTEURIZADA, DESLACTOSADA, BOTE DE 1 LT",17.9,1,LT,
2016,21,Puebla,111,Huauchinango,187,Tlaxco,4,Bovino,6,Leche,220.795,0,5.42,1195.9,0,2016,11,19/12/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,3,"LECHE Y PAN, ULTRAPASTEURIZADA, 12 BOTES DE 1 LT",11.75,1,LT,
2016,21,Puebla,111,Huauchinango,194,Venustiano Carranza,4,Bovino,6,Leche,598.836,0,5.5,3295.96,0,2016,11,19/12/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,4,"PARMALAT, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",14.83,1,LT,
2016,21,Puebla,111,Huauchinango,197,Xicotepec,4,Bovino,6,Leche,398.992,0,5.42,2160.47,0,2016,11,19/12/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,5,"LALA,  PASTEURIZADA,  ENTERA, BOTE DE 1.8 LT ( 1800 ML )",17,1,LT,
2016,21,Puebla,111,Huauchinango,213,Zihuateutla,4,Bovino,6,Leche,214.003,0,5.43,1161.96,0,2016,11,19/12/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,6,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",17.5,1,LT,
2016,21,Puebla,112,Zacatlán,16,Aquixtla,4,Bovino,6,Leche,2628,0,5.76,15126.4,0,2016,11,19/12/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,7,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15.5,1,LT,
2016,21,Puebla,112,Zacatlán,16,Aquixtla,6,Caprino,6,Leche,2.68,0,10,26.8,0,2016,11,19/12/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,8,"LALA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",18.25,1,LT,
2016,21,Puebla,112,Zacatlán,39,Cuautempan,4,Bovino,6,Leche,900,0,5.76,5182.5,0,2016,11,19/12/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,9,"LALA, PASTEURIZADA, ENTERA, BOTE DE 1 LT",15.5,1,LT,
2016,21,Puebla,112,Zacatlán,53,Chignahuapan,4,Bovino,6,Leche,3996,0,5.76,23010.3,0,2016,11,19/12/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,10,"ALPURA, PASTEURIZADA, CLASICA, ENTERA, BOTE DE 1 LT",16,1,LT,
2016,21,Puebla,112,Zacatlán,53,Chignahuapan,6,Caprino,6,Leche,10.5,0,10.2,107.102,0,2016,11,19/12/2016 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,11,"LALA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",15.7,1,LT,
